WLHv,RH,EV24,QMeuse,QRhine,value,coordsys,lon,lat,station
47.375,1.0,8.0,368.0,1978.0,290.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-30.875,0.0,12.0,395.0,1960.0,288.88,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-16.291666666666668,3.0,4.0,344.0,1954.0,294.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-25.041666666666668,0.05,3.0,304.0,1938.0,292.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-21.083333333333332,0.05,12.0,312.0,1911.0,290.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-31.0,0.05,16.0,298.0,1869.0,288.04,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-39.833333333333336,0.05,14.0,283.0,1841.0,287.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-21.5,78.0,2.0,290.0,1852.0,292.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-31.291666666666668,14.0,2.0,286.0,1919.0,289.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-37.041666666666664,0.05,15.0,276.0,1911.0,291.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-54.291666666666664,0.05,7.0,254.0,1820.0,287.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-42.541666666666664,0.0,14.0,234.0,1753.0,290.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-30.833333333333332,0.0,15.0,225.0,1694.0,289.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-28.708333333333332,0.0,11.0,226.0,1657.0,294.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-23.958333333333332,0.0,13.0,234.0,1612.0,293.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.291666666666668,0.0,15.0,208.0,1590.0,296.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-20.666666666666668,0.0,14.0,210.0,1603.0,297.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-11.791666666666666,0.0,16.0,193.0,1581.0,296.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-15.125,0.0,16.0,195.0,1595.0,295.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-21.333333333333332,0.0,14.0,186.0,1581.0,296.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-27.25,0.05,13.0,188.0,1608.0,290.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-46.166666666666664,21.0,4.0,204.0,1612.0,293.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-23.541666666666668,8.0,14.0,192.0,1581.0,291.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.75,29.0,5.0,224.0,1599.0,299.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-12.666666666666666,143.0,8.0,276.0,1617.0,300.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-2.125,98.0,10.0,283.0,1672.0,299.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
5.041666666666667,21.0,6.0,376.0,1703.0,298.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.791666666666666,40.0,15.0,347.0,1827.0,299.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-12.25,1.0,10.0,347.0,2050.0,294.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-20.125,0.0,17.0,413.0,2281.0,290.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.083333333333333,0.05,14.0,420.0,2373.0,290.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.0833333333333335,0.05,7.0,405.0,2393.0,287.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-1.7083333333333333,2.0,6.0,380.0,2630.0,274.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.7916666666666665,56.0,2.0,401.0,3016.0,250.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-5.083333333333333,1.0,7.0,496.0,3293.0,246.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-13.0,3.0,5.0,530.0,3230.0,242.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.041666666666668,0.05,6.0,474.0,3106.0,235.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.416666666666668,2.0,11.0,430.0,3039.0,227.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-28.083333333333332,0.05,10.0,367.0,3061.0,223.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.708333333333332,26.0,18.0,348.0,3024.0,230.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-16.125,15.0,22.0,325.0,2872.0,253.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-25.083333333333332,0.0,20.0,299.0,2772.0,263.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-19.666666666666668,0.0,28.0,286.0,2659.0,267.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
1.2916666666666667,5.0,14.0,270.0,2538.0,273.16,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
1.3333333333333333,0.0,20.0,255.0,2386.0,281.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.125,0.0,28.0,218.0,2300.0,281.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-31.125,0.0,18.0,223.0,2242.0,279.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-21.75,0.0,21.0,194.0,2181.0,283.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-14.25,0.0,24.0,181.0,2145.0,284.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-10.625,0.0,32.0,202.0,2139.0,283.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.0,0.0,25.0,188.0,2086.0,289.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-30.583333333333332,0.0,36.0,181.0,2009.0,289.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-34.75,0.0,36.0,155.0,1908.0,292.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-33.791666666666664,0.0,37.0,159.0,1830.0,291.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-31.958333333333332,0.0,34.0,145.0,1814.0,291.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-31.416666666666668,0.0,36.0,132.0,1846.0,293.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-29.166666666666668,0.0,34.0,153.0,1864.0,293.88,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-40.125,0.0,34.0,140.0,1948.0,292.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-27.75,0.05,28.0,137.0,1967.0,294.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-5.416666666666667,11.0,9.0,132.0,1959.0,292.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-1.1666666666666667,0.05,17.0,140.0,1977.0,295.04,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-0.8297872340425532,18.0,21.0,108.0,1968.0,292.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.109677419354839,4.0,18.0,141.0,1902.0,291.24,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.375,0.0,23.0,177.0,1867.0,293.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-7.416666666666667,81.0,6.0,149.0,1815.0,289.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-12.291666666666666,1.0,24.0,108.0,1876.0,291.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-12.916666666666666,1.0,27.0,116.0,1935.0,291.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-25.416666666666668,33.0,14.0,118.0,1943.0,293.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-24.083333333333332,0.05,9.0,111.0,1929.0,290.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-39.625,0.05,20.0,117.0,1998.0,295.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-35.666666666666664,0.0,31.0,138.0,2044.0,294.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-27.666666666666668,0.0,22.0,130.0,2025.0,292.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.458333333333332,0.05,33.0,127.0,1978.0,293.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.962962962962964,0.05,14.0,132.0,1945.0,294.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-0.5654761904761905,0.05,28.0,119.0,1918.0,290.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.6607142857142857,43.0,6.0,127.0,1926.0,293.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
5.964285714285714,0.05,28.0,108.0,2032.0,293.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.678571428571429,0.05,37.0,322.0,2050.0,273.04,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.1904761904761907,96.0,16.0,255.0,2011.0,292.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.708333333333334,300.0,4.0,380.0,2038.0,294.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
15.226190476190476,49.0,15.0,315.0,2127.0,293.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.898809523809526,46.0,10.0,269.0,2281.0,290.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.267857142857143,19.0,23.0,249.0,2573.0,274.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.339285714285714,0.05,6.0,213.0,2914.0,255.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.589285714285714,0.05,16.0,224.0,3031.0,237.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.482142857142858,29.0,12.0,203.0,3039.0,232.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.8035714285714284,0.05,13.0,463.0,3061.0,238.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
5.5476190476190474,63.0,5.0,579.0,3230.0,243.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.1904761904761907,0.05,20.0,539.0,3586.0,229.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-8.642857142857142,0.0,42.0,434.0,3927.0,198.16,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-1.505952380952381,32.0,25.0,381.0,4772.0,217.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.7261904761904763,0.05,33.0,334.0,5354.0,258.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.803571428571429,62.0,14.0,403.0,5292.0,281.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.988095238095238,218.0,7.0,507.0,5075.0,284.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
3.5357142857142856,7.0,21.0,433.0,4740.0,278.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.630952380952381,12.0,21.0,356.0,4372.0,257.88,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
6.4226190476190474,35.0,4.0,353.0,4175.0,236.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
10.25,0.05,12.0,327.0,3964.0,225.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-5.529761904761905,0.05,39.0,284.0,4049.0,215.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-22.0,0.0,34.0,253.0,4175.0,212.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-27.922619047619047,0.0,31.0,179.0,4002.0,213.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-29.601190476190474,0.0,37.0,209.0,3762.0,256.16,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.428571428571429,0.05,11.0,172.0,3535.0,277.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-1.625,46.0,18.0,161.0,3238.0,243.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-8.357142857142858,0.0,27.0,172.0,2987.0,243.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-12.797619047619047,0.0,34.0,144.0,2772.0,257.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-16.285714285714285,0.05,31.0,141.0,2602.0,268.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.56547619047619,0.0,39.0,121.0,2482.0,272.0,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.279761904761905,0.0,37.0,113.0,2399.0,275.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-13.803571428571429,0.0,44.0,108.0,2307.0,271.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
3.386904761904762,0.0,41.0,110.0,2216.0,274.04,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.8392857142857144,58.0,12.0,107.0,2175.0,273.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
19.071428571428573,10.0,31.0,120.0,2151.0,272.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-5.654761904761905,8.0,22.0,115.0,2198.0,272.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-7.089285714285714,46.0,13.0,103.0,2210.0,271.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-20.226190476190474,0.0,39.0,88.0,2242.0,265.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.648809523809524,0.05,27.0,92.0,2242.0,260.24,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
9.25,0.05,28.0,100.0,2236.0,260.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-1.8035714285714286,35.0,26.0,99.0,2281.0,261.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
6.863095238095238,7.0,24.0,102.0,2287.0,261.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-16.482142857142858,0.0,35.0,80.0,2261.0,262.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
5.9226190476190474,18.0,18.0,72.0,2236.0,261.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
10.827380952380953,20.0,14.0,84.0,2255.0,262.24,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.488095238095238,3.0,13.0,86.0,2313.0,262.16,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-13.529761904761905,0.0,31.0,62.0,2313.0,261.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-23.886904761904763,0.0,29.0,66.0,2300.0,262.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-20.958333333333332,0.0,44.0,79.0,2320.0,273.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-15.380952380952381,0.0,51.0,82.0,2294.0,284.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.556338028169016,125.0,40.0,66.0,2210.0,283.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-14.0,167.0,25.0,49.0,2145.0,283.0,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-7.583333333333333,96.0,20.0,82.0,2067.0,287.04,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.0,0.05,34.0,83.0,2023.0,291.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.0416666666666665,16.0,29.0,90.0,2033.0,293.16,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
3.0,60.0,13.0,140.0,2002.0,290.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
10.916666666666666,105.0,12.0,87.0,1996.0,292.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
7.541666666666667,44.0,21.0,127.0,2091.0,294.0,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-8.708333333333334,0.05,20.0,101.0,2204.0,294.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-8.0,14.0,14.0,73.0,2294.0,293.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.833333333333333,0.05,17.0,87.0,2346.0,293.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.291666666666668,0.05,12.0,74.0,2393.0,293.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-15.416666666666666,0.05,20.0,85.0,2307.0,291.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.75,0.0,36.0,79.0,2163.0,290.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-19.958333333333332,0.05,27.0,57.0,2050.0,291.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-27.958333333333332,0.0,44.0,52.0,1972.0,292.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-21.041666666666668,0.05,22.0,55.0,1867.0,291.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-10.916666666666666,4.0,17.0,71.0,1773.0,292.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-11.166666666666666,2.0,21.0,63.0,1733.0,295.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.25,5.0,10.0,71.0,1708.0,289.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.916666666666667,0.0,40.0,62.0,1668.0,288.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-5.083333333333333,0.0,45.0,58.0,1638.0,292.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
4.833333333333333,8.0,32.0,49.0,1724.0,295.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-0.7559523809523809,1.0,30.0,51.0,1761.0,293.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-10.529761904761905,21.0,11.0,46.0,1729.0,290.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.1011904761904763,1.0,20.0,60.0,1761.0,295.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.952380952380953,0.0,36.0,63.0,1792.0,295.04,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-7.2976190476190474,13.0,19.0,66.0,1843.0,299.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-14.958333333333334,0.05,32.0,59.0,1838.0,296.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-11.916666666666666,0.05,23.0,61.0,1866.0,298.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-20.571428571428573,17.0,20.0,49.0,1810.0,296.24,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-18.845238095238095,0.0,34.0,47.0,1787.0,292.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-15.410714285714286,0.0,23.0,49.0,1773.0,295.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.714285714285714,0.05,20.0,75.0,1711.0,294.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-8.363095238095237,0.05,35.0,59.0,1658.0,294.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-10.101190476190476,0.05,29.0,36.0,1666.0,295.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.041666666666667,0.0,34.0,66.0,1757.0,297.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-5.4523809523809526,0.0,24.0,55.0,2050.0,295.88,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.440476190476191,0.0,30.0,54.0,2313.0,291.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-13.55952380952381,0.0,35.0,45.0,2281.0,292.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-13.041666666666666,0.0,31.0,52.0,2169.0,291.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-11.910714285714286,0.0,34.0,48.0,2067.0,290.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-15.738095238095237,0.0,34.0,37.0,1961.0,291.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-19.642857142857142,0.0,34.0,32.0,1905.0,291.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-10.363095238095237,0.0,38.0,27.0,1828.0,291.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-12.696428571428571,0.0,33.0,41.0,1755.0,293.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-3.9226190476190474,0.0,34.0,45.0,1701.0,295.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-0.1130952380952381,0.0,30.0,55.0,1629.0,299.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.226190476190476,0.0,24.0,53.0,1612.0,298.56,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-4.238095238095238,0.0,26.0,40.0,1626.0,298.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.333333333333333,0.0,27.0,33.0,1585.0,296.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.744047619047619,9.0,11.0,45.0,1549.0,303.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
7.089285714285714,0.05,14.0,44.0,1511.0,301.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
11.0,3.0,10.0,38.0,1458.0,302.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.333333333333334,0.05,16.0,46.0,1427.0,301.4,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-10.208333333333334,0.05,32.0,34.0,1393.0,298.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
10.029761904761905,4.0,19.0,41.0,1370.0,298.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
22.857142857142858,11.0,12.0,73.0,1314.0,303.0,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.43452380952381,4.0,20.0,75.0,1301.0,302.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-21.761904761904763,0.0,17.0,90.0,1285.0,302.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-7.976190476190476,183.0,3.0,262.0,1332.0,303.92,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.8214285714285716,9.0,13.0,285.0,1432.0,301.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
25.761904761904763,185.0,9.0,200.0,1563.0,302.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
62.458333333333336,137.0,9.0,153.0,2091.0,292.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
13.517857142857142,31.0,8.0,164.0,2673.0,274.16,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
20.363095238095237,0.05,13.0,120.0,3024.0,252.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-13.571428571428571,0.0,15.0,114.0,3167.0,236.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
10.255952380952381,21.0,8.0,211.0,3190.0,244.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.1666666666666665,61.0,4.0,215.0,3031.0,240.08,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-11.732142857142858,0.05,9.0,155.0,2836.0,258.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-6.375,89.0,12.0,147.0,2673.0,266.6,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-2.4761904761904763,0.05,14.0,126.0,2623.0,266.32,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
13.160714285714286,0.05,8.0,111.0,2573.0,261.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
14.988095238095237,94.0,7.0,108.0,2602.0,265.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.625,89.0,13.0,96.0,2715.0,267.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
3.261904761904762,31.0,9.0,148.0,2786.0,262.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.178571428571429,64.0,14.0,110.0,2772.0,261.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.9226190476190474,38.0,8.0,132.0,2730.0,263.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
21.089285714285715,179.0,4.0,121.0,2694.0,263.88,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
17.86904761904762,116.0,13.0,148.0,2801.0,260.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.6607142857142857,0.0,14.0,109.0,3076.0,243.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-11.797619047619047,0.0,15.0,103.0,3350.0,236.12,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.9761904761904762,76.0,13.0,176.0,3484.0,222.0,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-1.1607142857142858,35.0,5.0,248.0,3450.0,232.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
20.75,93.0,4.0,624.0,3475.0,238.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
15.18452380952381,27.0,13.0,436.0,3630.0,237.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.267857142857142,0.05,15.0,380.0,3595.0,203.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-7.464285714285714,0.0,18.0,299.0,3543.0,186.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
30.11904761904762,22.0,9.0,383.0,3400.0,193.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
9.255952380952381,22.0,9.0,357.0,3358.0,194.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
4.696428571428571,7.0,3.0,326.0,3285.0,186.88,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
25.94047619047619,56.0,5.0,402.0,3230.0,204.28,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.8095238095238095,26.0,3.0,366.0,3222.0,268.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
13.910714285714286,7.0,16.0,322.0,3245.0,269.52,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
5.940476190476191,0.05,10.0,290.0,3245.0,263.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-16.583333333333332,0.0,10.0,262.0,3183.0,251.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
8.654761904761905,0.05,7.0,244.0,3046.0,252.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.05952380952381,0.05,5.0,202.0,2879.0,259.96,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-17.172619047619047,0.0,5.0,195.0,2708.0,262.48,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
2.011904761904762,0.05,9.0,163.0,2545.0,271.84,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-9.452380952380953,46.0,3.0,204.0,2434.0,277.44,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
15.113095238095237,145.0,7.0,368.0,2333.0,282.24,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
46.023809523809526,29.0,9.0,469.0,2294.0,282.72,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
27.285714285714285,0.05,8.0,399.0,2294.0,283.68,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-20.011904761904763,128.0,1.0,345.0,2281.0,279.36,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
34.017857142857146,88.0,5.0,379.0,2346.0,282.8,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-8.148809523809524,55.0,11.0,361.0,2447.0,281.76,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
0.8690476190476191,97.0,10.0,473.0,2427.0,269.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
19.910714285714285,0.05,12.0,570.0,2366.0,274.0,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
13.202380952380953,0.0,11.0,479.0,2399.0,272.2,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
-16.93452380952381,0.05,7.0,435.0,2496.0,271.64,25831.0,646656.9116533193,5762067.304846929,HAGSBVN
